Product code,Language,Product id,Category,List price,Price,Weight,Quantity,Min quantity,Shipping freight,Ship downloadable,Inventory tracking,Product name,Description,Meta keywords,Meta description,Search words,Page title,Taxes,Features,Options,Secondary categories,Pay by points,Override points,Override exchange rate,SEO name,Short description,Status,Popularity,Vendor,Image URL,Images
ca10012,en,246,Collectibles & Art///Trading Cards,1903,1903,3562,2,,0,N,,Pokemon Charizard Holo Card,"Pokemon Charizard Holo Card by Wizards of the Coast is a true collector's treasure, perfect for enthusiasts seeking rare and exclusive items. Condition: 'Like new', each piece is carefully preserved and comes with documentation of authenticity.",,,,,,Condition: S[Like new],,,N,N,N,pokemon-charizard-holo-card,"Pokemon Charizard Holo Card - like new, a rare find for serious collectors.",A,18,Tom,https://is2or.store/images/thumbnails/570/570/detailed/9/__57_hepx-2h.JPG,https://is2or.store/images/detailed/9/__57_hepx-2h.JPG
ca10013,en,247,Collectibles & Art///Trading Cards,6872,6872,3868,1,,0,N,,LeBron James Rookie Card,"LeBron James Rookie Card by Topps is a true collector's treasure, perfect for enthusiasts seeking rare and exclusive items. Condition: 'Brand new', each piece is carefully preserved and comes with documentation of authenticity.",,,,,,Condition: S[Brand new],,,N,N,N,lebron-james-rookie-card,"LeBron James Rookie Card - brand new, a rare find for serious collectors.",A,27,Tom,https://is2or.store/images/thumbnails/570/570/detailed/9/il_570xN.4383725346_2un1.jpg,https://is2or.store/images/detailed/9/il_570xN.4383725346_2un1.jpg
ca10014,en,248,Collectibles & Art///Memorabilia,5684,5684,3622,2,,0,N,,Signed Beatles Vinyl Record,"Signed Beatles Vinyl Record by The Beatles is a true collector's treasure, perfect for enthusiasts seeking rare and exclusive items. Condition: 'Like new', each piece is carefully preserved and comes with documentation of authenticity.",,,,,,Condition: S[Like new],,,N,N,N,signed-beatles-vinyl-record,"Signed Beatles Vinyl Record - like new, a rare find for serious collectors.",A,18,Tom,https://is2or.store/images/thumbnails/570/570/detailed/9/il_570xN.3479496308_1zj2.jpg,https://is2or.store/images/detailed/9/il_570xN.3479496308_1zj2.jpg
ca10015,en,249,Collectibles & Art///Memorabilia,9170,9170,2729,2,,0,N,,Muhammad Ali Autographed Boxing Gloves,"Muhammad Ali Autographed Boxing Gloves by Muhammad Ali is a true collector's treasure, perfect for enthusiasts seeking rare and exclusive items. Condition: 'Used', each piece is carefully preserved and comes with documentation of authenticity.",,,,,,Condition: S[Used],,,N,N,N,muhammad-ali-autographed-boxing-gloves,"Muhammad Ali Autographed Boxing Gloves - used, a rare find for serious collectors.",A,24,Tom,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_euqb-pi.jpg,https://is2or.store/images/detailed/9/s-l1200_euqb-pi.jpg
ca10016,en,250,Collectibles & Art///Vintage Items,10865,10865,2988,2,,0,N,,Vintage Rolex Submariner Watch,"Vintage Rolex Submariner Watch by Rolex is a true collector's treasure, perfect for enthusiasts seeking rare and exclusive items. Condition: 'Used', each piece is carefully preserved and comes with documentation of authenticity.",,,,,,Condition: S[Used],,,N,N,N,vintage-rolex-submariner-watch,"Vintage Rolex Submariner Watch - used, a rare find for serious collectors.",A,18,Tom,https://is2or.store/images/thumbnails/570/570/detailed/9/326442381_951261636279355_6641518942386883802_n.jpg,https://is2or.store/images/detailed/9/326442381_951261636279355_6641518942386883802_n.jpg
ca10017,en,251,Collectibles & Art///Vintage Items,14803,14803,1973,1,,0,N,,Antique Tiffany Silver Necklace,"Antique Tiffany Silver Necklace by Tiffany & Co. is a true collector's treasure, perfect for enthusiasts seeking rare and exclusive items. Condition: 'Like new', each piece is carefully preserved and comes with documentation of authenticity.",,,,,,Condition: S[Like new],,,N,N,N,antique-tiffany-silver-necklace,"Antique Tiffany Silver Necklace - like new, a rare find for serious collectors.",A,27,Tom,https://is2or.store/images/thumbnails/570/570/detailed/9/113539N_f_Vintage_Elsa_Peretti_Heart_Necklace.jpg,https://is2or.store/images/detailed/9/113539N_f_Vintage_Elsa_Peretti_Heart_Necklace.jpg
ca10018,en,252,Collectibles & Art///Limited Edition Items,5481,5481,3087,2,,0,N,,Limited Edition Star Wars Poster,"Limited Edition Star Wars Poster by Lucasfilm is a true collector's treasure, perfect for enthusiasts seeking rare and exclusive items. Condition: 'Brand new', each piece is carefully preserved and comes with documentation of authenticity.",,,,,,Condition: S[Brand new],,,N,N,N,limited-edition-star-wars-poster,"Limited Edition Star Wars Poster - brand new, a rare find for serious collectors.",A,18,Tom,https://is2or.store/images/thumbnails/570/570/detailed/9/y0491_guerre_des_etoiles_nouvel_espoir_luke_skywalker_han_solo_princess_leia_obi-wan_kenobi_jedi_dark_vador_star_wars_starwars_affiche_ancienne_originale.jpg__960x0_q85_subsampling-2_upscale.jpg,https://is2or.store/images/detailed/9/y0491_guerre_des_etoiles_nouvel_espoir_luke_skywalker_han_solo_princess_leia_obi-wan_kenobi_jedi_dark_vador_star_wars_starwars_affiche_ancienne_originale.jpg__960x0_q85_subsampling-2_upscale.jpg
fw11000,en,253,Fashion & Accessories///Designer Clothing,2099,2099,1210,2,,0,N,,Gucci Silk Dress,"Gucci Silk Dress by Gucci is a luxurious item that adds elegance to any wardrobe. Condition: 'Like new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Like new],,,N,N,N,gucci-silk-dress,"Gucci Silk Dress - like new, timeless style and luxury.",A,57,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_a18j-9x.jpg,https://is2or.store/images/detailed/9/s-l1200_a18j-9x.jpg
fw11001,en,254,Fashion & Accessories///Designer Clothing,3802,3802,1078,3,,0,N,,Chanel Tweed Jacket,"Chanel Tweed Jacket by Chanel is a luxurious item that adds elegance to any wardrobe. Condition: 'Used', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Used],,,N,N,N,chanel-tweed-jacket,"Chanel Tweed Jacket - used, timeless style and luxury.",A,69,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/15400163793017.JPG,https://is2or.store/images/detailed/9/15400163793017.JPG
fw11002,en,255,Fashion & Accessories///Designer Clothing,10707,10707,562,1,,0,N,,Prada Evening Gown,"Prada Evening Gown by Prada is a luxurious item that adds elegance to any wardrobe. Condition: 'Brand new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Brand new],,,N,N,N,prada-evening-gown,"Prada Evening Gown - brand new, timeless style and luxury.",A,69,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_9zx7-1t.jpg,https://is2or.store/images/detailed/9/s-l1200_9zx7-1t.jpg
fw11003,en,256,Fashion & Accessories///Luxury Bags,5335,5335,857,3,,0,N,,Louis Vuitton Speedy 30,"Louis Vuitton Speedy 30 by Louis Vuitton is a luxurious item that adds elegance to any wardrobe. Condition: 'Like new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Like new],,,N,N,N,louis-vuitton-speedy-30,"Louis Vuitton Speedy 30 - like new, timeless style and luxury.",A,54,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/louis_vuitton_speedy_30_1726642331_68035b3f_progressive.jpg,https://is2or.store/images/detailed/9/louis_vuitton_speedy_30_1726642331_68035b3f_progressive.jpg
fw11004,en,257,Fashion & Accessories///Luxury Bags,8330,8330,809,1,,0,N,,Gucci Dionysus Shoulder Bag,"Gucci Dionysus Shoulder Bag by Gucci is a luxurious item that adds elegance to any wardrobe. Condition: 'Used', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Used],,,N,N,N,gucci-dionysus-shoulder-bag,"Gucci Dionysus Shoulder Bag - used, timeless style and luxury.",A,63,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/gucci_dionysus_floral_shoulder_1729572575_5ca2b565_progressive.jpg,https://is2or.store/images/detailed/9/gucci_dionysus_floral_shoulder_1729572575_5ca2b565_progressive.jpg
fw11005,en,258,Fashion & Accessories///Luxury Bags,11254,11254,1933,2,,0,N,,Chanel Classic Flap Bag,"Chanel Classic Flap Bag by Chanel is a luxurious item that adds elegance to any wardrobe. Condition: 'Brand new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Brand new],,,N,N,N,chanel-classic-flap-bag,"Chanel Classic Flap Bag - brand new, timeless style and luxury.",A,69,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/dhy7nmsv4doa1.jpg,https://is2or.store/images/detailed/9/dhy7nmsv4doa1.jpg
fw11006,en,259,Fashion & Accessories///Watches,616,616,1556,3,,0,N,,Rolex Datejust 36mm,"Rolex Datejust 36mm by Rolex is a luxurious item that adds elegance to any wardrobe. Condition: 'Used', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Used],,,N,N,N,rolex-datejust-36mm,"Rolex Datejust 36mm - used, timeless style and luxury.",A,60,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/39718727-vlt4vqjpb4o67tdfxcwalmep-ExtraLarge.jpg,https://is2or.store/images/detailed/9/39718727-vlt4vqjpb4o67tdfxcwalmep-ExtraLarge.jpg
fw11007,en,260,Fashion & Accessories///Watches,4689,4689,377,2,,0,N,,Omega Seamaster Diver,"Omega Seamaster Diver by Omega is a luxurious item that adds elegance to any wardrobe. Condition: 'Like new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Like new],,,N,N,N,omega-seamaster-diver,"Omega Seamaster Diver - like new, timeless style and luxury.",A,69,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/image.jpg,https://is2or.store/images/detailed/9/image.jpg
fw11008,en,261,Fashion & Accessories///Watches,4284,4284,900,2,,0,N,,Cartier Ballon Bleu,"Cartier Ballon Bleu by Cartier is a luxurious item that adds elegance to any wardrobe. Condition: 'Brand new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Brand new],,,N,N,N,cartier-ballon-bleu,"Cartier Ballon Bleu - brand new, timeless style and luxury.",A,51,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/Ballon_Blue_de_Cartier-3609.jpg,https://is2or.store/images/detailed/9/Ballon_Blue_de_Cartier-3609.jpg
fw11009,en,262,Fashion & Accessories///Jewelry,14601,14601,289,1,,0,N,,Tiffany & Co. Diamond Necklace,"Tiffany & Co. Diamond Necklace by Tiffany & Co. is a luxurious item that adds elegance to any wardrobe. Condition: 'Brand new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Brand new],,,N,N,N,tiffany-and-co-diamond-necklace,"Tiffany & Co. Diamond Necklace - brand new, timeless style and luxury.",A,27,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_xvp9-sj.jpg,https://is2or.store/images/detailed/9/s-l1200_xvp9-sj.jpg
fw11010,en,263,Fashion & Accessories///Jewelry,9303,9303,512,3,,0,N,,Cartier Love Bracelet,"Cartier Love Bracelet by Cartier is a luxurious item that adds elegance to any wardrobe. Condition: 'Used', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Used],,,N,N,N,cartier-love-bracelet,"Cartier Love Bracelet - used, timeless style and luxury.",A,54,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_5ucg-uw.jpg,https://is2or.store/images/detailed/9/s-l1200_5ucg-uw.jpg
fw11011,en,264,Fashion & Accessories///Jewelry,1866,1866,1200,1,,0,N,,Van Cleef & Arpels Alhambra Necklace,"Van Cleef & Arpels Alhambra Necklace by Van Cleef & Arpels is a luxurious item that adds elegance to any wardrobe. Condition: 'Like new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Like new],,,N,N,N,van-cleef-and-arpels-alhambra-necklace,"Van Cleef & Arpels Alhambra Necklace - like new, timeless style and luxury.",A,27,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/id-11134207-7r98w-lzmurw7x2u5cdf.jpg,https://is2or.store/images/detailed/9/id-11134207-7r98w-lzmurw7x2u5cdf.jpg
fw11012,en,265,Fashion & Accessories///Shoes,2461,2461,851,2,,0,N,,Christian Louboutin Red Soles,"Christian Louboutin Red Soles by Christian Louboutin is a luxurious item that adds elegance to any wardrobe. Condition: 'Like new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Like new],,,N,N,N,christian-louboutin-red-soles,"Christian Louboutin Red Soles - like new, timeless style and luxury.",A,57,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_9p40-r5.jpg,https://is2or.store/images/detailed/9/s-l1200_9p40-r5.jpg
fw11013,en,266,Fashion & Accessories///Shoes,14654,14654,699,2,,0,N,,Jimmy Choo High Heels,"Jimmy Choo High Heels by Jimmy Choo is a luxurious item that adds elegance to any wardrobe. Condition: 'Used', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Used],,,N,N,N,jimmy-choo-high-heels,"Jimmy Choo High Heels - used, timeless style and luxury.",A,24,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_vqvk-bo.jpg,https://is2or.store/images/detailed/9/s-l1200_vqvk-bo.jpg
fw11014,en,267,Fashion & Accessories///Shoes,5227,5227,151,3,,0,N,,Prada Combat Boots,"Prada Combat Boots by Prada is a luxurious item that adds elegance to any wardrobe. Condition: 'Brand new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Brand new],,,N,N,N,prada-combat-boots,"Prada Combat Boots - brand new, timeless style and luxury.",A,27,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_b75z-oe.jpg,https://is2or.store/images/detailed/9/s-l1200_b75z-oe.jpg
fw11015,en,268,Fashion & Accessories///Vintage Clothing,6293,6293,1057,3,,0,N,,Vintage 1950s Dior Dress,"Vintage 1950s Dior Dress by Dior is a luxurious item that adds elegance to any wardrobe. Condition: 'Used', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Used],,,N,N,N,vintage-1950s-dior-dress,"Vintage 1950s Dior Dress - used, timeless style and luxury.",A,18,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/12907522_master.jpg,https://is2or.store/images/detailed/9/12907522_master.jpg
fw11016,en,269,Fashion & Accessories///Vintage Clothing,538,538,1105,3,,0,N,,Vintage Chanel Cardigan,"Vintage Chanel Cardigan by Chanel is a luxurious item that adds elegance to any wardrobe. Condition: 'Like new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Like new],,,N,N,N,vintage-chanel-cardigan,"Vintage Chanel Cardigan - like new, timeless style and luxury.",A,18,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/__57_lb34-xo.JPG,https://is2or.store/images/detailed/9/__57_lb34-xo.JPG
fw11017,en,270,Fashion & Accessories///Vintage Clothing,11615,11615,1437,1,,0,N,,1950s Yves Saint Laurent Coat,"1950s Yves Saint Laurent Coat by Yves Saint Laurent is a luxurious item that adds elegance to any wardrobe. Condition: 'Brand new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Brand new],,,N,N,N,1950s-yves-saint-laurent-coat,"1950s Yves Saint Laurent Coat - brand new, timeless style and luxury.",A,51,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/il_570xN.2865485425_ns0g.jpg,https://is2or.store/images/detailed/9/il_570xN.2865485425_ns0g.jpg
fw11018,en,271,Fashion & Accessories///Accessories,780,780,847,1,,0,N,,Louis Vuitton Monogram Scarf,"Louis Vuitton Monogram Scarf by Louis Vuitton is a luxurious item that adds elegance to any wardrobe. Condition: 'Like new', this fashion piece offers style and sophistication. Perfect for special occasions or everyday wear.",,,,,,Condition: S[Like new],,,N,N,N,louis-vuitton-monogram-scarf,"Louis Vuitton Monogram Scarf - like new, timeless style and luxury.",A,18,vivicu,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_uely-7h.jpg,https://is2or.store/images/detailed/9/s-l1200_uely-7h.jpg
